System_Time,Gear,Gear_Num,Speed_kmh,Engine_RPM,Coolant_Temp_C,Oil_Temp_C,Ambient_Temp_C,Fuel_Rate_mL_s,Remaining_Fuel_L,Fuel_Pct,Distance_km,Accel_ms2,Engine_Load_Pct,Throttle_Pct,Rev_Limiter,Engine_State,Stall_Risk,Clutch_State,Brake_State,Battery_V,Tyre_P_FL,Tyre_P_FR,Tyre_P_RL,Tyre_P_RR
09:47:27,2nd Gear,2,0,6500,32.34,30.48,29.7,3.0,39.169,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:27,2nd Gear,2,0,6500,32.49,30.5,29.7,3.0,39.169,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:27,3rd Gear,3,0,6500,32.63,30.52,29.7,3.0,39.169,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:27,3rd Gear,3,0,6500,32.78,30.55,29.7,3.0,39.168,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:27,3rd Gear,3,0,6500,32.93,30.57,29.7,3.0,39.168,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:27,3rd Gear,3,0,6500,33.07,30.6,29.7,3.0,39.168,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,0,6500,33.22,30.62,29.7,3.0,39.167,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,0,6500,33.37,30.65,29.7,3.0,39.167,97.9,0.0,0.0,66.7,25.0,1,CLUTCH_OUT,0,DOWN,OFF,12.61,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,2,1082,33.46,30.68,29.7,1.03,39.167,97.9,0.0001,20.25,34.3,100.0,0,ACCELERATING,1,UP,OFF,12.61,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,4,1163,33.57,30.7,29.7,1.14,39.167,97.9,0.0002,19.95,35.3,100.0,0,ACCELERATING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,5,1243,33.67,30.73,29.7,1.25,39.167,97.9,0.0003,19.65,36.3,100.0,0,ACCELERATING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,7,1322,33.78,30.75,29.7,1.36,39.167,97.9,0.0006,19.35,37.2,100.0,0,ACCELERATING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:28,3rd Gear,3,9,1400,33.89,30.78,29.7,1.48,39.166,97.9,0.0008,19.06,38.2,100.0,0,ACCELERATING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,11,1476,34.0,30.81,29.7,1.6,39.166,97.9,0.0012,18.78,39.1,100.0,0,ACCELERATING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,11,1484,34.03,30.83,29.7,0.0,39.166,97.9,0.0015,2.0,39.2,0.0,0,COASTING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,12,1493,34.05,30.86,29.7,0.0,39.166,97.9,0.0018,2.0,39.3,0.0,0,COASTING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,12,1501,34.08,30.88,29.7,0.0,39.166,97.9,0.0022,2.0,39.4,0.0,0,COASTING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,12,1509,34.11,30.91,29.7,0.0,39.166,97.9,0.0025,2.0,39.5,0.0,0,COASTING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,12,1517,34.13,30.94,29.7,0.0,39.166,97.9,0.0029,2.0,39.6,0.0,0,COASTING,0,UP,OFF,12.62,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,12,1525,34.16,30.96,29.7,0.0,39.166,97.9,0.0032,2.0,39.7,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:29,3rd Gear,3,13,1533,34.18,30.99,29.7,0.0,39.166,97.9,0.0036,2.0,39.8,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,13,1541,34.21,31.02,29.7,0.0,39.166,97.9,0.004,2.0,39.9,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,13,1550,34.23,31.04,29.7,0.0,39.166,97.9,0.0043,2.0,40.0,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,13,1558,34.26,31.07,29.7,0.0,39.166,97.9,0.0047,2.0,40.1,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,13,1566,34.28,31.1,29.7,0.0,39.166,97.9,0.0051,2.0,40.2,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,14,1574,34.31,31.12,29.7,0.0,39.166,97.9,0.0055,2.0,40.3,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,14,1582,34.33,31.15,29.7,0.0,39.166,97.9,0.0059,2.0,40.4,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:30,3rd Gear,3,14,1590,34.36,31.18,29.7,0.0,39.166,97.9,0.0063,2.0,40.5,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,14,1599,34.39,31.2,29.7,0.0,39.166,97.9,0.0067,2.0,40.6,0.0,0,COASTING,0,UP,OFF,12.63,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,14,1607,34.41,31.23,29.7,0.0,39.166,97.9,0.0071,2.0,40.7,0.0,0,COASTING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,16,1680,34.53,31.26,29.7,1.94,39.166,97.9,0.0076,18.01,41.6,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,18,1752,34.65,31.28,29.7,2.06,39.166,97.9,0.0081,17.74,42.5,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,20,1824,34.78,31.31,29.7,2.19,39.166,97.9,0.0086,17.48,43.3,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,20,1832,34.8,31.34,29.7,0.0,39.166,97.9,0.0092,2.0,43.4,0.0,0,COASTING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,22,1902,34.93,31.36,29.7,2.33,39.165,97.9,0.0098,17.19,44.3,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:31,3rd Gear,3,23,1971,35.06,31.39,29.7,2.46,39.165,97.9,0.0105,16.93,45.1,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,25,2039,35.19,31.42,29.7,2.59,39.165,97.9,0.0112,16.67,45.9,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,27,2106,35.33,31.45,29.7,2.73,39.165,97.9,0.012,16.42,46.7,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,28,2171,35.46,31.47,29.7,2.86,39.164,97.9,0.0128,16.18,47.5,100.0,0,ACCELERATING,0,UP,OFF,12.64,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,30,2236,35.6,31.5,29.7,2.99,39.164,97.9,0.0136,15.94,48.3,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,31,2300,35.74,31.53,29.7,3.13,39.164,97.9,0.0145,15.7,49.1,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,33,2363,35.89,31.56,29.7,3.26,39.163,97.9,0.0154,15.46,49.9,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,34,2425,36.03,31.59,29.7,3.4,39.163,97.9,0.0164,15.23,50.6,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:32,3rd Gear,3,36,2486,36.18,31.62,29.7,3.54,39.163,97.9,0.0174,15.0,51.4,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,37,2547,36.33,31.65,29.7,3.67,39.162,97.9,0.0185,14.78,52.1,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,39,2606,36.48,31.68,29.7,3.81,39.162,97.9,0.0196,14.55,52.8,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,40,2664,36.64,31.71,29.7,3.95,39.162,97.9,0.0207,14.34,53.5,100.0,0,ACCELERATING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,40,2653,36.66,31.74,29.7,0.0,39.162,97.9,0.0218,-2.79,53.4,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,40,2642,36.68,31.77,29.7,0.0,39.162,97.9,0.0229,-2.78,53.2,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.65,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,40,2630,36.7,31.8,29.7,0.0,39.162,97.9,0.024,-2.77,53.1,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:33,3rd Gear,3,41,2688,36.86,31.83,29.7,4.01,39.161,97.9,0.0252,14.25,53.8,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,42,2746,37.02,31.86,29.7,4.14,39.161,97.9,0.0264,14.03,54.5,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,44,2802,37.17,31.89,29.7,4.28,39.16,97.9,0.0276,13.82,55.2,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,45,2857,37.33,31.92,29.7,4.42,39.16,97.9,0.0289,13.61,55.9,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,46,2912,37.49,31.95,29.7,4.56,39.159,97.9,0.0302,13.41,56.5,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,48,2966,37.66,31.98,29.7,4.7,39.159,97.9,0.0315,13.21,57.2,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,49,3019,37.82,32.01,29.7,4.83,39.158,97.9,0.0329,13.01,57.8,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,50,3071,37.99,32.04,29.7,4.97,39.158,97.9,0.0343,12.82,58.4,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:34,3rd Gear,3,52,3122,38.16,32.08,29.7,5.11,39.157,97.9,0.0358,12.62,59.1,100.0,0,ACCELERATING,0,UP,OFF,12.66,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,53,3173,38.33,32.11,29.7,5.24,39.157,97.9,0.0372,12.43,59.7,100.0,0,ACCELERATING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,54,3223,38.5,32.14,29.7,5.38,39.156,97.9,0.0388,12.25,60.3,100.0,0,ACCELERATING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,54,3209,38.52,32.17,29.7,0.0,39.156,97.9,0.0403,-3.48,60.1,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,53,3195,38.54,32.21,29.7,0.0,39.156,97.9,0.0418,-3.46,59.9,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,53,3181,38.57,32.24,29.7,0.0,39.156,97.9,0.0433,-3.44,59.8,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,53,3167,38.59,32.27,29.7,0.0,39.156,97.9,0.0447,-3.43,59.6,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:35,3rd Gear,3,52,3153,38.61,32.31,29.7,0.0,39.156,97.9,0.0462,-3.41,59.4,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,52,3139,38.63,32.34,29.7,0.0,39.156,97.9,0.0477,-3.39,59.3,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,52,3125,38.65,32.37,29.7,0.0,39.156,97.9,0.0491,-3.38,59.1,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,51,3112,38.67,32.4,29.7,0.0,39.156,97.9,0.0505,-3.36,58.9,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.67,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,51,3098,38.69,32.44,29.7,0.0,39.156,97.9,0.052,-3.34,58.8,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,52,3149,38.86,32.47,29.7,5.18,39.156,97.9,0.0534,12.52,59.4,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,53,3199,39.03,32.5,29.7,5.32,39.155,97.9,0.0549,12.34,60.0,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,55,3249,39.2,32.54,29.7,5.45,39.155,97.9,0.0565,12.15,60.6,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:36,3rd Gear,3,56,3298,39.38,32.57,29.7,5.59,39.154,97.9,0.058,11.97,61.2,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,57,3346,39.55,32.6,29.7,5.72,39.154,97.9,0.0596,11.79,61.8,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,58,3393,39.73,32.64,29.7,5.86,39.153,97.9,0.0613,11.61,62.3,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,59,3439,39.91,32.67,29.7,5.99,39.152,97.9,0.0629,11.44,62.9,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,61,3485,40.09,32.71,29.7,6.13,39.152,97.9,0.0646,11.27,63.5,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,62,3531,40.27,32.74,29.7,6.26,39.151,97.9,0.0664,11.1,64.0,100.0,0,ACCELERATING,0,UP,OFF,12.68,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,63,3575,40.45,32.78,29.7,6.39,39.151,97.9,0.0681,10.93,64.6,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:37,3rd Gear,3,64,3619,40.64,32.81,29.7,6.52,39.15,97.9,0.0699,10.77,65.1,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,65,3662,40.82,32.85,29.7,6.65,39.149,97.9,0.0717,10.61,65.6,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,66,3705,41.01,32.89,29.7,6.78,39.149,97.9,0.0736,10.45,66.1,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,67,3747,41.2,32.92,29.7,6.91,39.148,97.9,0.0754,10.29,66.6,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,68,3788,41.39,32.96,29.7,7.04,39.147,97.9,0.0773,10.14,67.1,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,69,3829,41.58,33.0,29.7,7.17,39.146,97.9,0.0793,9.98,67.6,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,70,3869,41.77,33.03,29.7,7.3,39.146,97.9,0.0812,9.83,68.1,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:38,3rd Gear,3,71,3908,41.96,33.07,29.7,7.42,39.145,97.9,0.0832,9.69,68.6,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,72,3947,42.16,33.11,29.7,7.55,39.144,97.9,0.0852,9.54,69.1,100.0,0,ACCELERATING,0,UP,OFF,12.69,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,73,3985,42.36,33.15,29.7,7.67,39.144,97.9,0.0872,9.4,69.5,100.0,0,ACCELERATING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,74,4023,42.55,33.19,29.7,7.8,39.143,97.9,0.0893,9.26,70.0,100.0,0,ACCELERATING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,75,4060,42.75,33.23,29.7,7.92,39.142,97.9,0.0914,9.12,70.4,100.0,0,ACCELERATING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,76,4097,42.95,33.27,29.7,8.04,39.141,97.9,0.0935,8.98,70.9,100.0,0,ACCELERATING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,76,4133,43.15,33.31,29.7,8.16,39.14,97.9,0.0956,8.85,71.3,100.0,0,ACCELERATING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:39,3rd Gear,3,77,4168,43.35,33.35,29.7,8.28,39.139,97.8,0.0978,8.71,71.7,100.0,0,ACCELERATING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:40,3rd Gear,3,77,4149,43.37,33.39,29.7,0.0,39.139,97.8,0.1,-4.64,71.5,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:40,3rd Gear,3,76,4131,43.38,33.43,29.7,0.0,39.139,97.8,0.1021,-4.62,71.3,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:40,3rd Gear,3,76,4112,43.4,33.47,29.7,0.0,39.139,97.8,0.1042,-4.59,71.1,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:40,3rd Gear,3,75,4093,43.42,33.51,29.7,0.0,39.139,97.8,0.1063,-4.57,70.8,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.7,32.1,32.0,31.8,31.9
09:47:40,3rd Gear,3,75,4075,43.43,33.55,29.7,0.0,39.139,97.8,0.1084,-4.55,70.6,0.0,0,ENGINE_BRAKING,0,UP,OFF,12.71,32.1,32.0,31.8,31.9
